"","Actual","Predicted","Profit","Signals"
"2019-01-29",161.570007,162.752698176207,0.00731999210848114,"Hold"
"2019-01-30",165.679993,163.276353636698,-0.0145077225063741,"Hold"
"2019-01-31",168.160004,163.790763118056,-0.0259826402117844,"Hold"
"2019-02-01",167.449997,164.299944079728,-0.0188119019212193,"Hold"
"2019-02-04",169.529999,164.816088637774,-0.0278057593938051,"Hold"
"2019-02-05",171.029999,165.374791094735,-0.0330655904714432,"Hold"
"2019-02-06",170.520004,165.979013113951,-0.0266302532226622,"Hold"
"2019-02-07",168.229996,166.594693626198,-0.00972063492055317,"Hold"
"2019-02-08",168.559998,167.165665831286,-0.00827202293105246,"Hold"
"2019-02-11",168.399994,167.662188884497,-0.00438126568759088,"Hold"
"2019-02-12",170.889999,168.092355928776,-0.0163710169559076,"Hold"
"2019-02-13",171.009995,168.51116540171,-0.0146121845000348,"Hold"
"2019-02-14",171.220001,168.917355782217,-0.0134484593174548,"Hold"
"2019-02-15",171.940002,169.321174503089,-0.0152310542424617,"Hold"
"2019-02-19",172.279999,169.734996115744,-0.0147724802590491,"Hold"
"2019-02-20",172.25,170.157260215642,-0.0121494327103539,"Hold"
"2019-02-21",171.619995,170.575207972636,-0.00608779313484861,"Hold"
"2019-02-22",172.889999,170.965914637458,-0.0111289512040639,"Hold"
"2019-02-25",173.520004,171.349607245062,-0.0125080492444985,"Hold"
"2019-02-26",173.699997,171.737503629073,-0.0112981773449693,"Hold"
"2019-02-27",173.589996,172.136579030676,-0.00837270005654174,"Hold"
"2019-02-28",173.190002,172.538883926249,-0.00375955924840862,"Hold"
"2019-03-01",174.389999,172.925790501411,-0.00839617241232583,"Hold"
"2019-03-04",174.419998,173.329605340679,-0.00625153463951159,"Hold"
"2019-03-05",174.550003,173.742114971408,-0.00462840455288762,"Hold"
"2019-03-06",173.559998,174.150727472393,0.00340360382116016,"Hold"
"2019-03-07",171.429993,174.510656904409,0.0179703904229229,"Buy"
"2019-03-08",171.169998,174.730934011804,0.0208035055991783,"Buy"
"2019-03-11",174.729996,174.812734920389,0.000473524422152491,"Hold"
"2019-03-12",175.690002,174.914122399378,-0.00441618527969528,"Hold"
"2019-03-13",177.009995,175.076319076141,-0.0109241058611353,"Hold"
